,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
132,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
133,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
134,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
135,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
136,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
137,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
138,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
139,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
140,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
141,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
142,0.84,0.85,0.86,0.82,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
143,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
144,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
145,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
146,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
147,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
148,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
149,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
