,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
37,0.77,0.77,0.77,0.76,0.77,0.77,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.78,0.78,0.77,0.76,0.79
38,0.77,0.77,0.77,0.76,0.77,0.77,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.78,0.78,0.77,0.76,0.79
39,0.77,0.77,0.77,0.76,0.77,0.77,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.78,0.78,0.77,0.76,0.79
40,0.77,0.77,0.77,0.76,0.77,0.77,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
41,0.77,0.77,0.77,0.76,0.77,0.77,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
42,0.77,0.77,0.77,0.76,0.77,0.77,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
43,0.77,0.77,0.77,0.76,0.77,0.77,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
44,0.77,0.77,0.77,0.76,0.77,0.77,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
45,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
46,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
47,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
48,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.79,0.79,0.79,0.76,0.8,0.78,0.77,0.76,0.79
